year,value,indicator,unit,code
2000,24.875371894715048,Snow Cover Extent,million km2,snow_cover
2001,24.788904576167948,Snow Cover Extent,million km2,snow_cover
2002,24.672522574538696,Snow Cover Extent,million km2,snow_cover
2003,24.93780330622151,Snow Cover Extent,million km2,snow_cover
2004,24.88410084959797,Snow Cover Extent,million km2,snow_cover
2005,24.385850741250106,Snow Cover Extent,million km2,snow_cover
2006,24.23352888537915,Snow Cover Extent,million km2,snow_cover
2007,24.394283111277282,Snow Cover Extent,million km2,snow_cover
2008,24.089555391143804,Snow Cover Extent,million km2,snow_cover
2009,24.226586363551103,Snow Cover Extent,million km2,snow_cover
2010,24.04058460417026,Snow Cover Extent,million km2,snow_cover
2011,23.596851177000552,Snow Cover Extent,million km2,snow_cover
2012,24.109501040266014,Snow Cover Extent,million km2,snow_cover
2013,24.059175534619104,Snow Cover Extent,million km2,snow_cover
2014,23.477442261903125,Snow Cover Extent,million km2,snow_cover
2015,23.422459688012804,Snow Cover Extent,million km2,snow_cover
2016,23.45717307814498,Snow Cover Extent,million km2,snow_cover
2017,23.366891357997407,Snow Cover Extent,million km2,snow_cover
2018,23.331708854534565,Snow Cover Extent,million km2,snow_cover
2019,23.502040907753273,Snow Cover Extent,million km2,snow_cover
2020,22.96461055450119,Snow Cover Extent,million km2,snow_cover
2021,22.74034055109231,Snow Cover Extent,million km2,snow_cover
2022,22.524136154397095,Snow Cover Extent,million km2,snow_cover
2023,22.553813992011616,Snow Cover Extent,million km2,snow_cover
2024,22.593374605425243,Snow Cover Extent,million km2,snow_cover
2000,100.71782314540711,Biomass Density,t/ha,biomass_density
2001,99.59295548038553,Biomass Density,t/ha,biomass_density
2002,99.68951518065555,Biomass Density,t/ha,biomass_density
2003,99.3934308415709,Biomass Density,t/ha,biomass_density
2004,99.67535730937924,Biomass Density,t/ha,biomass_density
2005,100.01077297034945,Biomass Density,t/ha,biomass_density
2006,98.58765249083187,Biomass Density,t/ha,biomass_density
2007,98.40422422299271,Biomass Density,t/ha,biomass_density
2008,98.81766435082764,Biomass Density,t/ha,biomass_density
2009,98.47275659585053,Biomass Density,t/ha,biomass_density
2010,98.73868293029442,Biomass Density,t/ha,biomass_density
2011,98.03357127413038,Biomass Density,t/ha,biomass_density
2012,97.45628316368517,Biomass Density,t/ha,biomass_density
2013,97.63626193227692,Biomass Density,t/ha,biomass_density
2014,97.64348143223316,Biomass Density,t/ha,biomass_density
2015,97.32819287247895,Biomass Density,t/ha,biomass_density
2016,97.00290961244292,Biomass Density,t/ha,biomass_density
2017,97.02666987583565,Biomass Density,t/ha,biomass_density
2018,96.86771823617828,Biomass Density,t/ha,biomass_density
2019,96.75286359641501,Biomass Density,t/ha,biomass_density
2020,96.25948395503586,Biomass Density,t/ha,biomass_density
2021,95.73315276787325,Biomass Density,t/ha,biomass_density
2022,95.65868547457332,Biomass Density,t/ha,biomass_density
2023,95.88260358660335,Biomass Density,t/ha,biomass_density
2024,94.8732257316051,Biomass Density,t/ha,biomass_density
2000,5.07373466177458,Land Cover Change,%,land_cover_change
2001,5.021332237534527,Land Cover Change,%,land_cover_change
2002,5.205748964586964,Land Cover Change,%,land_cover_change
2003,5.555690372521459,Land Cover Change,%,land_cover_change
2004,5.438219813603981,Land Cover Change,%,land_cover_change
2005,5.50928730963123,Land Cover Change,%,land_cover_change
2006,5.328028771804016,Land Cover Change,%,land_cover_change
2007,5.8492507132054445,Land Cover Change,%,land_cover_change
2008,5.929096836228215,Land Cover Change,%,land_cover_change
2009,6.332650944661093,Land Cover Change,%,land_cover_change
2010,5.9384443530094,Land Cover Change,%,land_cover_change
2011,6.1438300655327875,Land Cover Change,%,land_cover_change
2012,6.249876736742151,Land Cover Change,%,land_cover_change
2013,6.615490655952694,Land Cover Change,%,land_cover_change
2014,6.3809408935226095,Land Cover Change,%,land_cover_change
2015,6.5558043051540675,Land Cover Change,%,land_cover_change
2016,6.721579301943308,Land Cover Change,%,land_cover_change
2017,6.737321824631271,Land Cover Change,%,land_cover_change
2018,6.710713277089894,Land Cover Change,%,land_cover_change
2019,6.938817998579662,Land Cover Change,%,land_cover_change
2020,7.214726349971954,Land Cover Change,%,land_cover_change
2021,6.894696940117788,Land Cover Change,%,land_cover_change
2022,7.226593934829375,Land Cover Change,%,land_cover_change
2023,7.1599758370121664,Land Cover Change,%,land_cover_change
2024,7.6390093257849685,Land Cover Change,%,land_cover_change
2000,9.847681309521622,Soil Erosion Rate,t/ha/year,soil_erosion
2001,9.994107815272843,Soil Erosion Rate,t/ha/year,soil_erosion
2002,10.137721187506452,Soil Erosion Rate,t/ha/year,soil_erosion
2003,10.306552402923435,Soil Erosion Rate,t/ha/year,soil_erosion
2004,10.1934249738927,Soil Erosion Rate,t/ha/year,soil_erosion
2005,10.19448004733068,Soil Erosion Rate,t/ha/year,soil_erosion
2006,10.48811570694406,Soil Erosion Rate,t/ha/year,soil_erosion
2007,10.205198609958375,Soil Erosion Rate,t/ha/year,soil_erosion
2008,10.180119404337992,Soil Erosion Rate,t/ha/year,soil_erosion
2009,10.494001445005333,Soil Erosion Rate,t/ha/year,soil_erosion
2010,10.449794577564738,Soil Erosion Rate,t/ha/year,soil_erosion
2011,10.44787671828693,Soil Erosion Rate,t/ha/year,soil_erosion
2012,10.670835644729936,Soil Erosion Rate,t/ha/year,soil_erosion
2013,10.67438007137712,Soil Erosion Rate,t/ha/year,soil_erosion
2014,10.643592136926326,Soil Erosion Rate,t/ha/year,soil_erosion
2015,10.62196956013291,Soil Erosion Rate,t/ha/year,soil_erosion
2016,10.887245732828015,Soil Erosion Rate,t/ha/year,soil_erosion
2017,10.915020117795866,Soil Erosion Rate,t/ha/year,soil_erosion
2018,10.890082413622062,Soil Erosion Rate,t/ha/year,soil_erosion
2019,11.134663699604765,Soil Erosion Rate,t/ha/year,soil_erosion
2020,10.892991523367385,Soil Erosion Rate,t/ha/year,soil_erosion
2021,10.897447482907527,Soil Erosion Rate,t/ha/year,soil_erosion
2022,11.030809193011875,Soil Erosion Rate,t/ha/year,soil_erosion
2023,11.14544139836445,Soil Erosion Rate,t/ha/year,soil_erosion
2024,11.224333944932269,Soil Erosion Rate,t/ha/year,soil_erosion
2000,89.90350557685747,Biodiversity Intactness Index,%,biodiversity_idx
2001,89.94082215860571,Biodiversity Intactness Index,%,biodiversity_idx
2002,89.09938423032382,Biodiversity Intactness Index,%,biodiversity_idx
2003,89.97750584162931,Biodiversity Intactness Index,%,biodiversity_idx
2004,89.16713952864298,Biodiversity Intactness Index,%,biodiversity_idx
2005,89.44691833263525,Biodiversity Intactness Index,%,biodiversity_idx
2006,88.93709013855108,Biodiversity Intactness Index,%,biodiversity_idx
2007,88.78270128766151,Biodiversity Intactness Index,%,biodiversity_idx
2008,88.62790691209288,Biodiversity Intactness Index,%,biodiversity_idx
2009,88.37908342400694,Biodiversity Intactness Index,%,biodiversity_idx
2010,88.25708910394702,Biodiversity Intactness Index,%,biodiversity_idx
2011,88.33166101205298,Biodiversity Intactness Index,%,biodiversity_idx
2012,87.67860846788058,Biodiversity Intactness Index,%,biodiversity_idx
2013,87.6836015030354,Biodiversity Intactness Index,%,biodiversity_idx
2014,87.16410572228511,Biodiversity Intactness Index,%,biodiversity_idx
2015,87.5760468861798,Biodiversity Intactness Index,%,biodiversity_idx
2016,86.52944307917629,Biodiversity Intactness Index,%,biodiversity_idx
2017,87.32037617316432,Biodiversity Intactness Index,%,biodiversity_idx
2018,86.38393681974227,Biodiversity Intactness Index,%,biodiversity_idx
2019,85.62768995915279,Biodiversity Intactness Index,%,biodiversity_idx
2020,86.05124176596432,Biodiversity Intactness Index,%,biodiversity_idx
2021,85.52757933701004,Biodiversity Intactness Index,%,biodiversity_idx
2022,85.93625741959548,Biodiversity Intactness Index,%,biodiversity_idx
2023,85.13895040827904,Biodiversity Intactness Index,%,biodiversity_idx
2024,85.02152662671409,Biodiversity Intactness Index,%,biodiversity_idx
2000,424.41837076217877,Invasive Species Count,count,invasive_species
2001,501.90774723003693,Invasive Species Count,count,invasive_species
2002,443.04482693484175,Invasive Species Count,count,invasive_species
2003,496.64388706057105,Invasive Species Count,count,invasive_species
2004,610.4165862457719,Invasive Species Count,count,invasive_species
2005,631.4320063460333,Invasive Species Count,count,invasive_species
2006,637.0183024713986,Invasive Species Count,count,invasive_species
2007,601.3209542748315,Invasive Species Count,count,invasive_species
2008,658.0915457543208,Invasive Species Count,count,invasive_species
2009,679.8558984363773,Invasive Species Count,count,invasive_species
2010,653.6654124322982,Invasive Species Count,count,invasive_species
2011,780.1359320706861,Invasive Species Count,count,invasive_species
2012,775.0944916230269,Invasive Species Count,count,invasive_species
2013,751.1614330468135,Invasive Species Count,count,invasive_species
2014,781.0754335597812,Invasive Species Count,count,invasive_species
2015,808.3353123179021,Invasive Species Count,count,invasive_species
2016,738.3306052630284,Invasive Species Count,count,invasive_species
2017,830.1129046991762,Invasive Species Count,count,invasive_species
2018,832.7206300800881,Invasive Species Count,count,invasive_species
2019,839.9351996042034,Invasive Species Count,count,invasive_species
2020,888.7559882845618,Invasive Species Count,count,invasive_species
2021,991.9074610739809,Invasive Species Count,count,invasive_species
2022,965.6337144506804,Invasive Species Count,count,invasive_species
2023,937.1528404086881,Invasive Species Count,count,invasive_species
2024,1002.9033112542463,Invasive Species Count,count,invasive_species
2000,121.399355436586,Wetland Area,Mha,wetland_area
2001,120.42463368291277,Wetland Area,Mha,wetland_area
2002,119.05963036992017,Wetland Area,Mha,wetland_area
2003,117.85306322229442,Wetland Area,Mha,wetland_area
2004,118.6982233136136,Wetland Area,Mha,wetland_area
2005,117.89348538542176,Wetland Area,Mha,wetland_area
2006,117.89519322002774,Wetland Area,Mha,wetland_area
2007,117.13517180168196,Wetland Area,Mha,wetland_area
2008,117.04955271531934,Wetland Area,Mha,wetland_area
2009,114.96476478843944,Wetland Area,Mha,wetland_area
2010,116.31739406563433,Wetland Area,Mha,wetland_area
2011,114.6975996046924,Wetland Area,Mha,wetland_area
2012,116.07526087262526,Wetland Area,Mha,wetland_area
2013,112.81081218191044,Wetland Area,Mha,wetland_area
2014,114.73596380316525,Wetland Area,Mha,wetland_area
2015,112.69791078346265,Wetland Area,Mha,wetland_area
2016,111.34858199638555,Wetland Area,Mha,wetland_area
2017,111.01611416594568,Wetland Area,Mha,wetland_area
2018,110.67965269180569,Wetland Area,Mha,wetland_area
2019,110.92416594640191,Wetland Area,Mha,wetland_area
2020,110.5228354880355,Wetland Area,Mha,wetland_area
2021,108.92629999606142,Wetland Area,Mha,wetland_area
2022,108.97564540773902,Wetland Area,Mha,wetland_area
2023,110.64227035861187,Wetland Area,Mha,wetland_area
2024,109.72754317010072,Wetland Area,Mha,wetland_area
2000,10.349058935739226,Peatland Degradation,%,peatland_deg
2001,10.43040278253456,Peatland Degradation,%,peatland_deg
2002,10.89602506137461,Peatland Degradation,%,peatland_deg
2003,11.690814378184333,Peatland Degradation,%,peatland_deg
2004,10.781765947841276,Peatland Degradation,%,peatland_deg
2005,11.794098770061323,Peatland Degradation,%,peatland_deg
2006,11.065132740897928,Peatland Degradation,%,peatland_deg
2007,13.119378498084224,Peatland Degradation,%,peatland_deg
2008,13.717756751762192,Peatland Degradation,%,peatland_deg
2009,13.2134508301605,Peatland Degradation,%,peatland_deg
2010,15.259189410632025,Peatland Degradation,%,peatland_deg
2011,13.419387469598128,Peatland Degradation,%,peatland_deg
2012,13.628500095832145,Peatland Degradation,%,peatland_deg
2013,15.379561454847977,Peatland Degradation,%,peatland_deg
2014,16.437678642089725,Peatland Degradation,%,peatland_deg
2015,17.347142153166295,Peatland Degradation,%,peatland_deg
2016,16.032892589704847,Peatland Degradation,%,peatland_deg
2017,17.662944666745037,Peatland Degradation,%,peatland_deg
2018,17.169193224399432,Peatland Degradation,%,peatland_deg
2019,17.461898160047344,Peatland Degradation,%,peatland_deg
2020,18.70692794998934,Peatland Degradation,%,peatland_deg
2021,18.921858302730733,Peatland Degradation,%,peatland_deg
2022,17.5388862744126,Peatland Degradation,%,peatland_deg
2023,20.38123227978072,Peatland Degradation,%,peatland_deg
2024,20.70407308331796,Peatland Degradation,%,peatland_deg
2000,993.7443729849047,River Discharge,m3/s,river_discharge
2001,998.9580353343741,River Discharge,m3/s,river_discharge
2002,994.9403018628274,River Discharge,m3/s,river_discharge
2003,987.6067376582391,River Discharge,m3/s,river_discharge
2004,974.4969484615458,River Discharge,m3/s,river_discharge
2005,968.2837663206195,River Discharge,m3/s,river_discharge
2006,969.7444592900855,River Discharge,m3/s,river_discharge
2007,976.7272901925936,River Discharge,m3/s,river_discharge
2008,965.4360015459444,River Discharge,m3/s,river_discharge
2009,951.2938566791389,River Discharge,m3/s,river_discharge
2010,957.7169871064834,River Discharge,m3/s,river_discharge
2011,916.5145737936992,River Discharge,m3/s,river_discharge
2012,951.487657003721,River Discharge,m3/s,river_discharge
2013,917.602862212219,River Discharge,m3/s,river_discharge
2014,926.3755905859687,River Discharge,m3/s,river_discharge
2015,913.8033010537386,River Discharge,m3/s,river_discharge
2016,907.053185242791,River Discharge,m3/s,river_discharge
2017,926.6082678737852,River Discharge,m3/s,river_discharge
2018,905.3229879868811,River Discharge,m3/s,river_discharge
2019,908.4650388173071,River Discharge,m3/s,river_discharge
2020,899.5307942112081,River Discharge,m3/s,river_discharge
2021,899.7704082722312,River Discharge,m3/s,river_discharge
2022,890.7682189106025,River Discharge,m3/s,river_discharge
2023,872.1700777581143,River Discharge,m3/s,river_discharge
2024,889.9626681944713,River Discharge,m3/s,river_discharge
2000,99.98024973667354,Lake Levels,m,lake_levels
2001,99.91773672405361,Lake Levels,m,lake_levels
2002,99.94287539356135,Lake Levels,m,lake_levels
2003,100.00003039162537,Lake Levels,m,lake_levels
2004,99.95400886968454,Lake Levels,m,lake_levels
2005,99.88605391462369,Lake Levels,m,lake_levels
2006,99.86602969182726,Lake Levels,m,lake_levels
2007,99.84713459795131,Lake Levels,m,lake_levels
2008,99.92306991934244,Lake Levels,m,lake_levels
2009,99.83527741808926,Lake Levels,m,lake_levels
2010,99.81720166588764,Lake Levels,m,lake_levels
2011,99.82121133816128,Lake Levels,m,lake_levels
2012,99.76955156636106,Lake Levels,m,lake_levels
2013,99.72963831416716,Lake Levels,m,lake_levels
2014,99.7121460060366,Lake Levels,m,lake_levels
2015,99.69713594962344,Lake Levels,m,lake_levels
2016,99.67851111053962,Lake Levels,m,lake_levels
2017,99.68910518174548,Lake Levels,m,lake_levels
2018,99.64207783543229,Lake Levels,m,lake_levels
2019,99.64930560308862,Lake Levels,m,lake_levels
2020,99.59677133679565,Lake Levels,m,lake_levels
2021,99.58314540761265,Lake Levels,m,lake_levels
2022,99.48007197261872,Lake Levels,m,lake_levels
2023,99.5766531069881,Lake Levels,m,lake_levels
2024,99.53385953903592,Lake Levels,m,lake_levels
2000,3.992040439438609,Groundwater Depletion,km3,groundwater_dep
2001,-9.585021512774757,Groundwater Depletion,km3,groundwater_dep
2002,12.35349881912291,Groundwater Depletion,km3,groundwater_dep
2003,5.441641487379305,Groundwater Depletion,km3,groundwater_dep
2004,12.432731266950066,Groundwater Depletion,km3,groundwater_dep
2005,5.8403762914978765,Groundwater Depletion,km3,groundwater_dep
2006,14.451095620250278,Groundwater Depletion,km3,groundwater_dep
2007,9.786337747305375,Groundwater Depletion,km3,groundwater_dep
2008,13.504924157216779,Groundwater Depletion,km3,groundwater_dep
2009,25.656125415467145,Groundwater Depletion,km3,groundwater_dep
2010,19.237270396946613,Groundwater Depletion,km3,groundwater_dep
2011,22.86973149271889,Groundwater Depletion,km3,groundwater_dep
2012,27.480270922755018,Groundwater Depletion,km3,groundwater_dep
2013,27.98272755189042,Groundwater Depletion,km3,groundwater_dep
2014,28.601675620574305,Groundwater Depletion,km3,groundwater_dep
2015,31.459844009864902,Groundwater Depletion,km3,groundwater_dep
2016,41.6136623409531,Groundwater Depletion,km3,groundwater_dep
2017,33.76952481186566,Groundwater Depletion,km3,groundwater_dep
2018,36.80439618685987,Groundwater Depletion,km3,groundwater_dep
2019,42.20261758403045,Groundwater Depletion,km3,groundwater_dep
2020,44.42210373183194,Groundwater Depletion,km3,groundwater_dep
2021,46.74812122224152,Groundwater Depletion,km3,groundwater_dep
2022,46.55492088811674,Groundwater Depletion,km3,groundwater_dep
2023,41.42798034907807,Groundwater Depletion,km3,groundwater_dep
2024,54.53372612920438,Groundwater Depletion,km3,groundwater_dep
2000,496.5609638209439,Evapotranspiration,mm/year,evapotranspiration
2001,502.4079063957171,Evapotranspiration,mm/year,evapotranspiration
2002,500.7371724499419,Evapotranspiration,mm/year,evapotranspiration
2003,504.30758496022105,Evapotranspiration,mm/year,evapotranspiration
2004,506.9862872309104,Evapotranspiration,mm/year,evapotranspiration
2005,508.4640716463508,Evapotranspiration,mm/year,evapotranspiration
2006,510.26576226270583,Evapotranspiration,mm/year,evapotranspiration
2007,515.341133807176,Evapotranspiration,mm/year,evapotranspiration
2008,513.3606029045419,Evapotranspiration,mm/year,evapotranspiration
2009,512.767530094128,Evapotranspiration,mm/year,evapotranspiration
2010,517.892261504865,Evapotranspiration,mm/year,evapotranspiration
2011,520.0684114667739,Evapotranspiration,mm/year,evapotranspiration
2012,514.317176554589,Evapotranspiration,mm/year,evapotranspiration
2013,521.2922002095496,Evapotranspiration,mm/year,evapotranspiration
2014,523.1035182269327,Evapotranspiration,mm/year,evapotranspiration
2015,521.60730948992,Evapotranspiration,mm/year,evapotranspiration
2016,528.1271204399349,Evapotranspiration,mm/year,evapotranspiration
2017,525.0498332389025,Evapotranspiration,mm/year,evapotranspiration
2018,527.3767293604146,Evapotranspiration,mm/year,evapotranspiration
2019,527.9807845271484,Evapotranspiration,mm/year,evapotranspiration
2020,530.0467371427444,Evapotranspiration,mm/year,evapotranspiration
2021,528.2111747393144,Evapotranspiration,mm/year,evapotranspiration
2022,528.6798473522172,Evapotranspiration,mm/year,evapotranspiration
2023,539.283515189675,Evapotranspiration,mm/year,evapotranspiration
2024,533.459115955045,Evapotranspiration,mm/year,evapotranspiration
2000,-0.19827846989126144,Drought Severity (PDSI),index,drought_severity
2001,-0.5306780227207429,Drought Severity (PDSI),index,drought_severity
2002,-0.3277923495379005,Drought Severity (PDSI),index,drought_severity
2003,-0.5646179586814997,Drought Severity (PDSI),index,drought_severity
2004,-0.07159696797272619,Drought Severity (PDSI),index,drought_severity
2005,-0.29803658213147316,Drought Severity (PDSI),index,drought_severity
2006,-0.7376300690355448,Drought Severity (PDSI),index,drought_severity
2007,-0.2495128389311383,Drought Severity (PDSI),index,drought_severity
2008,-0.6036469026016812,Drought Severity (PDSI),index,drought_severity
2009,-0.9649662767017245,Drought Severity (PDSI),index,drought_severity
2010,-1.4998811429747145,Drought Severity (PDSI),index,drought_severity
2011,-0.6418114854818517,Drought Severity (PDSI),index,drought_severity
2012,-1.4779144933527193,Drought Severity (PDSI),index,drought_severity
2013,-1.6290797493913785,Drought Severity (PDSI),index,drought_severity
2014,-1.195485913598072,Drought Severity (PDSI),index,drought_severity
2015,-1.0120495187321454,Drought Severity (PDSI),index,drought_severity
2016,-1.3231454362978965,Drought Severity (PDSI),index,drought_severity
2017,-1.5872181759895283,Drought Severity (PDSI),index,drought_severity
2018,-1.681049131666943,Drought Severity (PDSI),index,drought_severity
2019,-1.7293168882439387,Drought Severity (PDSI),index,drought_severity
2020,-1.848214282042647,Drought Severity (PDSI),index,drought_severity
2021,-2.043761715206125,Drought Severity (PDSI),index,drought_severity
2022,-2.179159779209625,Drought Severity (PDSI),index,drought_severity
2023,-2.3125186255799046,Drought Severity (PDSI),index,drought_severity
2024,-2.5507929177733355,Drought Severity (PDSI),index,drought_severity
2000,14.550919877013161,Flood Frequency,events/year,flood_freq
2001,13.091269097287384,Flood Frequency,events/year,flood_freq
2002,16.4426565971284,Flood Frequency,events/year,flood_freq
2003,15.81825422855853,Flood Frequency,events/year,flood_freq
2004,16.434257092454764,Flood Frequency,events/year,flood_freq
2005,19.287830641845567,Flood Frequency,events/year,flood_freq
2006,22.02720365815136,Flood Frequency,events/year,flood_freq
2007,22.069306569603704,Flood Frequency,events/year,flood_freq
2008,18.887199034202915,Flood Frequency,events/year,flood_freq
2009,20.61659498148746,Flood Frequency,events/year,flood_freq
2010,24.505233900781146,Flood Frequency,events/year,flood_freq
2011,22.228020170338706,Flood Frequency,events/year,flood_freq
2012,24.240586960004762,Flood Frequency,events/year,flood_freq
2013,26.28008335843928,Flood Frequency,events/year,flood_freq
2014,24.650648872218188,Flood Frequency,events/year,flood_freq
2015,27.168600809833535,Flood Frequency,events/year,flood_freq
2016,25.665559208130873,Flood Frequency,events/year,flood_freq
2017,27.63781176967806,Flood Frequency,events/year,flood_freq
2018,29.91165109462806,Flood Frequency,events/year,flood_freq
2019,27.651210026349332,Flood Frequency,events/year,flood_freq
2020,31.70475958073664,Flood Frequency,events/year,flood_freq
2021,31.76857952171731,Flood Frequency,events/year,flood_freq
2022,33.483983927067435,Flood Frequency,events/year,flood_freq
2023,33.758262614503465,Flood Frequency,events/year,flood_freq
2024,36.382624687958156,Flood Frequency,events/year,flood_freq
2000,20.125224502647907,Water Scarcity Index,%,water_scarcity
2001,20.070594458874748,Water Scarcity Index,%,water_scarcity
2002,21.122297503032282,Water Scarcity Index,%,water_scarcity
2003,22.04329802903639,Water Scarcity Index,%,water_scarcity
2004,22.048860070325706,Water Scarcity Index,%,water_scarcity
2005,22.540591691203883,Water Scarcity Index,%,water_scarcity
2006,22.298008312193243,Water Scarcity Index,%,water_scarcity
2007,22.83709908244905,Water Scarcity Index,%,water_scarcity
2008,22.597394728200307,Water Scarcity Index,%,water_scarcity
2009,26.24957674318694,Water Scarcity Index,%,water_scarcity
2010,23.756136764608716,Water Scarcity Index,%,water_scarcity
2011,24.80709480220409,Water Scarcity Index,%,water_scarcity
2012,25.281592734430802,Water Scarcity Index,%,water_scarcity
2013,27.39492437694444,Water Scarcity Index,%,water_scarcity
2014,26.705050321707972,Water Scarcity Index,%,water_scarcity
2015,28.747742072673734,Water Scarcity Index,%,water_scarcity
2016,27.32650937575613,Water Scarcity Index,%,water_scarcity
2017,28.778994162223803,Water Scarcity Index,%,water_scarcity
2018,28.164652946740244,Water Scarcity Index,%,water_scarcity
2019,31.645149127773387,Water Scarcity Index,%,water_scarcity
2020,28.812401580970487,Water Scarcity Index,%,water_scarcity
2021,30.809820710227026,Water Scarcity Index,%,water_scarcity
2022,31.6337768809321,Water Scarcity Index,%,water_scarcity
2023,31.9137990974515,Water Scarcity Index,%,water_scarcity
2024,31.81471234112229,Water Scarcity Index,%,water_scarcity
2000,4.870179300266574,Heatwave Duration,days,heatwave_dur
2001,5.54381147197911,Heatwave Duration,days,heatwave_dur
2002,5.852997998371511,Heatwave Duration,days,heatwave_dur
2003,7.46387911679491,Heatwave Duration,days,heatwave_dur
2004,9.210523001591351,Heatwave Duration,days,heatwave_dur
2005,6.942508214992166,Heatwave Duration,days,heatwave_dur
2006,6.630197020420923,Heatwave Duration,days,heatwave_dur
2007,8.411717951648745,Heatwave Duration,days,heatwave_dur
2008,11.579709337654318,Heatwave Duration,days,heatwave_dur
2009,8.69632543203027,Heatwave Duration,days,heatwave_dur
2010,11.639116805444068,Heatwave Duration,days,heatwave_dur
2011,12.177700814076442,Heatwave Duration,days,heatwave_dur
2012,10.446411758292005,Heatwave Duration,days,heatwave_dur
2013,12.068983079185275,Heatwave Duration,days,heatwave_dur
2014,13.628396623128538,Heatwave Duration,days,heatwave_dur
2015,12.120872259012513,Heatwave Duration,days,heatwave_dur
2016,12.796419639897639,Heatwave Duration,days,heatwave_dur
2017,12.918319086051357,Heatwave Duration,days,heatwave_dur
2018,12.985243269307134,Heatwave Duration,days,heatwave_dur
2019,13.850722454933994,Heatwave Duration,days,heatwave_dur
2020,13.776059733237744,Heatwave Duration,days,heatwave_dur
2021,15.534083468259226,Heatwave Duration,days,heatwave_dur
2022,15.230026768941357,Heatwave Duration,days,heatwave_dur
2023,16.733785911790747,Heatwave Duration,days,heatwave_dur
2024,15.444104353796373,Heatwave Duration,days,heatwave_dur
2000,8.132352092885784,Cold Wave Frequency,events/year,cold_freq
2001,8.13341158464357,Cold Wave Frequency,events/year,cold_freq
2002,6.802505742971418,Cold Wave Frequency,events/year,cold_freq
2003,7.549622627939029,Cold Wave Frequency,events/year,cold_freq
2004,7.691067596989317,Cold Wave Frequency,events/year,cold_freq
2005,6.516143592523518,Cold Wave Frequency,events/year,cold_freq
2006,7.469028954735081,Cold Wave Frequency,events/year,cold_freq
2007,6.767607603746418,Cold Wave Frequency,events/year,cold_freq
2008,6.117995257696637,Cold Wave Frequency,events/year,cold_freq
2009,6.177692368936918,Cold Wave Frequency,events/year,cold_freq
2010,6.223330765008689,Cold Wave Frequency,events/year,cold_freq
2011,5.830402156564965,Cold Wave Frequency,events/year,cold_freq
2012,5.815502396978547,Cold Wave Frequency,events/year,cold_freq
2013,5.031730562768254,Cold Wave Frequency,events/year,cold_freq
2014,5.26774432961443,Cold Wave Frequency,events/year,cold_freq
2015,4.434514201238008,Cold Wave Frequency,events/year,cold_freq
2016,4.75550957546052,Cold Wave Frequency,events/year,cold_freq
2017,4.238436943414084,Cold Wave Frequency,events/year,cold_freq
2018,4.105788022964093,Cold Wave Frequency,events/year,cold_freq
2019,4.694437270084174,Cold Wave Frequency,events/year,cold_freq
2020,4.4365240482377075,Cold Wave Frequency,events/year,cold_freq
2021,4.043655248362871,Cold Wave Frequency,events/year,cold_freq
2022,3.163074894130968,Cold Wave Frequency,events/year,cold_freq
2023,3.273436620122079,Cold Wave Frequency,events/year,cold_freq
2024,3.6852390799916726,Cold Wave Frequency,events/year,cold_freq
2000,10.014171691363991,Tropical Cyclone Intensity,index,cyclone_int
2001,10.28193295399817,Tropical Cyclone Intensity,index,cyclone_int
2002,10.139331783939436,Tropical Cyclone Intensity,index,cyclone_int
2003,10.169204911649004,Tropical Cyclone Intensity,index,cyclone_int
2004,10.169088353579749,Tropical Cyclone Intensity,index,cyclone_int
2005,10.263354090478229,Tropical Cyclone Intensity,index,cyclone_int
2006,10.284753016361947,Tropical Cyclone Intensity,index,cyclone_int
2007,10.420810867668859,Tropical Cyclone Intensity,index,cyclone_int
2008,10.495670231679458,Tropical Cyclone Intensity,index,cyclone_int
2009,10.371401053949205,Tropical Cyclone Intensity,index,cyclone_int
2010,10.366876704644222,Tropical Cyclone Intensity,index,cyclone_int
2011,10.366379462689672,Tropical Cyclone Intensity,index,cyclone_int
2012,10.650799132691255,Tropical Cyclone Intensity,index,cyclone_int
2013,10.539663339382614,Tropical Cyclone Intensity,index,cyclone_int
2014,10.484710940704751,Tropical Cyclone Intensity,index,cyclone_int
2015,10.788857860453096,Tropical Cyclone Intensity,index,cyclone_int
2016,11.04929995174328,Tropical Cyclone Intensity,index,cyclone_int
2017,10.84939290884601,Tropical Cyclone Intensity,index,cyclone_int
2018,10.983849077445164,Tropical Cyclone Intensity,index,cyclone_int
2019,10.958182935854756,Tropical Cyclone Intensity,index,cyclone_int
2020,10.990111034680886,Tropical Cyclone Intensity,index,cyclone_int
2021,11.141907648298778,Tropical Cyclone Intensity,index,cyclone_int
2022,11.070972545581135,Tropical Cyclone Intensity,index,cyclone_int
2023,11.17673923140719,Tropical Cyclone Intensity,index,cyclone_int
2024,11.2321697806196,Tropical Cyclone Intensity,index,cyclone_int
2000,3.5991457278141707,Wildfire Burned Area,Mha,wildfire_area
2001,4.895225409721913,Wildfire Burned Area,Mha,wildfire_area
2002,4.495024145982755,Wildfire Burned Area,Mha,wildfire_area
2003,4.446552904304293,Wildfire Burned Area,Mha,wildfire_area
2004,5.521905906142242,Wildfire Burned Area,Mha,wildfire_area
2005,4.960919210925377,Wildfire Burned Area,Mha,wildfire_area
